ott_id,species_name,trait,value,value_type,source
ott567253,Vaccinium corymbosum,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott567253,Vaccinium corymbosum,photosynthetic_pathway,C3,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott567253,Vaccinium corymbosum,plant_growth_form,shrub,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott567253,Vaccinium corymbosum,selfing,both,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott567253,Vaccinium corymbosum,woodiness,woody,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott295602,Vaccinium macrocarpon,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott295602,Vaccinium macrocarpon,leaf_compoundness,simple,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott295602,Vaccinium macrocarpon,leaf_phenology,evergreen,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott295602,Vaccinium macrocarpon,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott295602,Vaccinium macrocarpon,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott295602,Vaccinium macrocarpon,photosynthetic_pathway,C3,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott295602,Vaccinium macrocarpon,plant_growth_form,shrub,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott295602,Vaccinium macrocarpon,sexual_system,hermaphrodite,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott295602,Vaccinium macrocarpon,woodiness,woody,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1064791,Vanilla tahitensis,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1064791,Vanilla tahitensis,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott581449,Venturia inaequalis,host_type,plants,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott581449,Venturia inaequalis,parasitic_or_pathogenic,true,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott581449,Venturia inaequalis,sex_determination_karyotype,H,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott52839,Vespula vulgaris,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott52839,Vespula vulgaris,haplodiploid,true,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott52839,Vespula vulgaris,invasive,true,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott52839,Vespula vulgaris,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott52839,Vespula vulgaris,sexual_system,male.haploid,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott539544,Vicia faba,domestication_status,Domesticated,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott539544,Vicia faba,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott539544,Vicia faba,leaf_compoundness,compound,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott539544,Vicia faba,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott539544,Vicia faba,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott539544,Vicia faba,photosynthetic_pathway,C3,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott539544,Vicia faba,plant_growth_form,herb,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott539544,Vicia faba,recombination_index_chiasma,21.11,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott539544,Vicia faba,recombination_index_haploid,6.0,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott539544,Vicia faba,woodiness,non-woody,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065959,Vigna angularis,domestication_status,Domesticated,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065959,Vigna angularis,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065959,Vigna angularis,leaf_compoundness,compound,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065959,Vigna angularis,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065959,Vigna angularis,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065959,Vigna angularis,photosynthetic_pathway,C3,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065959,Vigna angularis,recombination_index_chiasma,21.75,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065959,Vigna angularis,recombination_index_haploid,11.0,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065954,Vigna mungo,domestication_status,Domesticated,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065954,Vigna mungo,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065954,Vigna mungo,leaf_compoundness,compound,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065954,Vigna mungo,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065954,Vigna mungo,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065954,Vigna mungo,photosynthetic_pathway,C3,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065954,Vigna mungo,recombination_index_chiasma,21.6,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065954,Vigna mungo,recombination_index_haploid,11.0,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott806245,Vigna radiata,domestication_status,Domesticated,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott806245,Vigna radiata,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott806245,Vigna radiata,leaf_compoundness,compound,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott806245,Vigna radiata,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott806245,Vigna radiata,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott806245,Vigna radiata,photosynthetic_pathway,C3,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott806245,Vigna radiata,plant_growth_form,herb,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott806245,Vigna radiata,recombination_index_chiasma,22.09,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott806245,Vigna radiata,recombination_index_haploid,11.0,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott806245,Vigna radiata,woodiness,non-woody,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott853659,Vigna subterranea,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott853659,Vigna subterranea,leaf_compoundness,compound,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott853659,Vigna subterranea,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott853659,Vigna subterranea,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott853659,Vigna subterranea,photosynthetic_pathway,C3,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott853659,Vigna subterranea,plant_growth_form,herb,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott853659,Vigna subterranea,woodiness,non-woody,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065941,Vigna unguiculata,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065941,Vigna unguiculata,leaf_compoundness,compound,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065941,Vigna unguiculata,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065941,Vigna unguiculata,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065941,Vigna unguiculata,photosynthetic_pathway,C3,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065941,Vigna unguiculata,plant_growth_form,herb,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065941,Vigna unguiculata,selfing,SC,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065941,Vigna unguiculata,sexual_system,hermaphrodite,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott1065941,Vigna unguiculata,woodiness,non-woody,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott581960,Vigna vexillata,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott581960,Vigna vexillata,leaf_compoundness,compound,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott581960,Vigna vexillata,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott581960,Vigna vexillata,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott581960,Vigna vexillata,photosynthetic_pathway,C3,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott581960,Vigna vexillata,plant_growth_form,herb,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott581960,Vigna vexillata,woodiness,non-woody,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott805071,Vitis amurensis,genus_n_dioecious_species,28.0,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott805071,Vitis amurensis,genus_n_species,65.0,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott805071,Vitis amurensis,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott805071,Vitis amurensis,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott805071,Vitis amurensis,pollination_mode,insects,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott805071,Vitis amurensis,sexual_system,polygamodioecy,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott314458,Vitis cinerea,genus_n_dioecious_species,28.0,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott314458,Vitis cinerea,genus_n_species,65.0,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott314458,Vitis cinerea,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott314458,Vitis cinerea,leaf_compoundness,simple,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott314458,Vitis cinerea,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott314458,Vitis cinerea,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott314458,Vitis cinerea,plant_growth_form,shrub,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott314458,Vitis cinerea,pollination_mode,insects,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott314458,Vitis cinerea,sexual_system,polygamodioecy,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott314458,Vitis cinerea,woodiness,woody,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott756728,Vitis vinifera,domestication_status,Domesticated,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott756728,Vitis vinifera,genus_n_dioecious_species,28.0,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott756728,Vitis vinifera,genus_n_species,65.0,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott756728,Vitis vinifera,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott756728,Vitis vinifera,leaf_compoundness,simple,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott756728,Vitis vinifera,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott756728,Vitis vinifera,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott756728,Vitis vinifera,photosynthetic_pathway,C3,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott756728,Vitis vinifera,plant_growth_form,shrub,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott756728,Vitis vinifera,pollination_mode,insects,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott756728,Vitis vinifera,recombination_index_haploid,19.0,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott756728,Vitis vinifera,sexual_system,polygamodioecy,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott756728,Vitis vinifera,woodiness,woody,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott940184,Xenopus tropicalis,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott940184,Xenopus tropicalis,haplodiploid,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott940184,Xenopus tropicalis,invasive,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott940184,Xenopus tropicalis,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott940184,Xenopus tropicalis,sex_determination_karyotype,H,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott940184,Xenopus tropicalis,sexual_system,gonochorous,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott416852,Xiphophorus maculatus,habitat,aquatic,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott416852,Xiphophorus maculatus,haplodiploid,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott416852,Xiphophorus maculatus,invasive,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott416852,Xiphophorus maculatus,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott416852,Xiphophorus maculatus,sex_determination_genotypic,MH,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott416852,Xiphophorus maculatus,sex_determination_karyotype,XY,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott416852,Xiphophorus maculatus,sexual_system,gonochorous,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott605194,Zea mays,domestication_status,Domesticated,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott605194,Zea mays,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott605194,Zea mays,leaf_compoundness,simple,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott605194,Zea mays,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott605194,Zea mays,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott605194,Zea mays,photosynthetic_pathway,C4,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott605194,Zea mays,plant_growth_form,graminoid,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott605194,Zea mays,recombination_index_chiasma,18.0,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott605194,Zea mays,recombination_index_haploid,10.0,numeric,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott605194,Zea mays,sexual_system,monoecious,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott605194,Zea mays,woodiness,non-woody,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott908705,Zea nicaraguensis,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott908705,Zea nicaraguensis,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott73483,Ziziphus jujuba,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott73483,Ziziphus jujuba,leaf_compoundness,simple,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott73483,Ziziphus jujuba,leaf_phenology,deciduous,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott73483,Ziziphus jujuba,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott73483,Ziziphus jujuba,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott73483,Ziziphus jujuba,photosynthetic_pathway,C3,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott73483,Ziziphus jujuba,plant_growth_form,shrub/tree,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott73483,Ziziphus jujuba,woodiness,woody,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott586007,Zoysia japonica,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott586007,Zoysia japonica,leaf_compoundness,simple,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott586007,Zoysia japonica,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott586007,Zoysia japonica,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott586007,Zoysia japonica,photosynthetic_pathway,C4,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott586007,Zoysia japonica,plant_growth_form,graminoid,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott586007,Zoysia japonica,woodiness,non-woody,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott205630,Zoysia matrella,habitat,terrestrial,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott205630,Zoysia matrella,leaf_compoundness,simple,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott205630,Zoysia matrella,leaf_type,broadleaved,categorical,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
ott205630,Zoysia matrella,parasitic_or_pathogenic,false,boolean,Stapley et al. 2017 compilation (LinkageMapIinfo2.csv)
